line,filename,tool,target,type,num_configs,variability
2092,httpd.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,False
65,dos2unix.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,False
624,mdev.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,False
454,fbset.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,False
742,nc_bloaty.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,False
2282,ash.c,cppcheck,busybox_1_28_0, (error) Memory pointed to by 's' is freed twice.,1,False
32,devmem.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,False
133,sort.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,False
493,fbsplash.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,False
1300,ntpd.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,False
369,patch.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,False
1146,lzop.c,cppcheck,busybox_1_28_0, (error) Null pointer dereference,1,False
370,patch.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,False
600,ping.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,False
1301,ntpd.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,False
257,get_devname.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,False
105,reformime.c,cppcheck,busybox_1_28_0, (error) Possible null pointer dereference,1,False
183,open_transformer.c,cppcheck,busybox_1_28_0, (error) Null pointer dereference,1,False
205,unshare.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,False
589,wget.c,cppcheck,busybox_1_28_0," (error) Expression 'c=getc_unlocked(fp),c!=-1&&c!='\n'' depends on order of evaluation of side effects",1,False
1302,ntpd.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,False
