line,filename,tool,target,type,num_configs,variability
577,nc.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,True
282,chpst.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,969,True
327,login.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,482,True
2624,httpd.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,508,True
115,xfuncs_printf.c,cppcheck,busybox_1_28_0," (error) Allocation with xmalloc, memcpy doesn't release it.",1000,False
64,dos2unix.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,745,True
257,get_devname.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,508,True
239,runsvdir.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,666,True
601,pw_encrypt.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,True
1349,dhcpc.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,True
402,chpst.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,216,True
118,mail.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,978,True
106,sysctl.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,478,True
907,dhcpd.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,816,True
258,tcpudp.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,755,True
392,nc.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,True
348,expr.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,690,True
138,fdisk_sgi.c,cppcheck,busybox_1_28_0," (error) Array 'freelist[17]' accessed at index 17, which is out of bounds.",486,True
389,chpst.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,216,True
651,telnetd.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,498,True
369,patch.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,524,True
665,hash_md5_sha.c,cppcheck,busybox_1_28_0, (error) Shifting 32-bit value by 32 bits is undefined behaviour,318,True
358,chpst.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,216,True
75,chrt.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,496,True
657,login.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,True
378,tar.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,True
379,chpst.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,216,True
1339,dhcpc.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,True
139,fdisk.c,cppcheck,busybox_1_28_0," (error) Array 'freelist[17]' accessed at index 17, which is out of bounds.",1,True
464,chpst.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,459,True
257,tcpudp.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,755,True
1416,dhcpc.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,851,True
