line,filename,tool,target,type,num_configs,variability,automatic_features
89,hwclock.c,clang,toybox_0_7_5,Logic error,474,True,['CONFIG_HWCLOCK']
382,patch.c,clang,toybox_0_7_5,Logic error,496,True,['CONFIG_PATCH']
49,taskset.c,clang,toybox_0_7_5,Dead store,742,True,
210,lib_args.c,clang,toybox_0_7_5,Logic error,1000,False,"['-CONFIG_LOGGER', '-CONFIG_DHCP6', '-CONFIG_USERADD', '-CONFIG_OPENVT', '-CONFIG_WATCH', '-CONFIG_MDEV_CONF', '-CONFIG_IPCS', '-CONFIG_GZIP', '-CONFIG_MORE', '-CONFIG_GUNZIP', '-CONFIG_DIFF', '-CONFIG_DECOMPRESS', '-CONFIG_ARP', '-CONFIG_HOST', '-CONFIG_FOLD', '-CONFIG_GETFATTR', '-CONFIG_SETFATTR', '-CONFIG_TRACEROUTE', '-CONFIG_TEST', '-CONFIG_TFTP', '-CONFIG_FDISK', '-CONFIG_EXPR', '-CONFIG_WGET', '-CONFIG_IP', '-CONFIG_VI', '-CONFIG_SULOGIN', '-CONFIG_GROUPADD', '-CONFIG_TELNET', '-CONFIG_CRONTAB', '-CONFIG_BRCTL', '-CONFIG_LAST', '-CONFIG_MKE2FS_EXTENDED', '-CONFIG_MKE2FS', '-CONFIG_TFTPD', '-CONFIG_DHCPD', '-CONFIG_KLOGD', '-CONFIG_DEBUG_DHCP', '-CONFIG_CROND', '-CONFIG_BOOTCHARTD', '-CONFIG_INIT', '-CONFIG_DEALLOCVT', '-CONFIG_ICONV', '-CONFIG_MKE2FS_JOURNAL', '-CONFIG_MODPROBE', '-CONFIG_MKE2FS_LABEL', '-CONFIG_XZCAT', '-CONFIG_KLOGD_SOURCE_RING_BUFFER', '-CONFIG_TOYBOX_UID_SYS', '-CONFIG_TAR', '-CONFIG_PING', '-CONFIG_COMPRESS', '-CONFIG_TELNETD', '-CONFIG_FSCK', '-CONFIG_TOYBOX_UID_USR', '-CONFIG_MDEV', '-CONFIG_TR', '-CONFIG_DHCP', '-CONFIG_GROUPDEL', '-CONFIG_DD', '-CONFIG_ZCAT', '-CONFIG_DUMPLEASES', '-CONFIG_ROUTE', '-CONFIG_LSOF', '-CONFIG_USERDEL', '-CONFIG_SH', '-CONFIG_IPCRM', '-CONFIG_MKE2FS_GEN', '-CONFIG_GETTY', '-CONFIG_TCPSVD', '-CONFIG_SYSLOGD', '-CONFIG_ARPING']"
779,sed.c,clang,toybox_0_7_5,Dead store,505,True,['CONFIG_SED']
130,find.c,clang,toybox_0_7_5,Dead store,524,True,['CONFIG_FIND']
928,sed.c,clang,toybox_0_7_5,Dead store,505,True,['CONFIG_SED']
397,patch.c,clang,toybox_0_7_5,API,496,True,['CONFIG_PATCH']
113,find.c,clang,toybox_0_7_5,Dead store,524,True,['CONFIG_FIND']
22,setsid.c,clang,toybox_0_7_5,Logic error,497,True,['CONFIG_SETSID']
353,ls.c,clang,toybox_0_7_5,Logic error,336,True,"['CONFIG_LS', '-CONFIG_TOYBOX_DEBUG']"
136,grep.c,clang,toybox_0_7_5,Dead store,515,True,['CONFIG_GREP']
366,lib_args.c,clang,toybox_0_7_5,Logic error,527,True,['-CONFIG_TOYBOX_DEBUG']
121,hwclock.c,clang,toybox_0_7_5,Logic error,474,True,['CONFIG_HWCLOCK']
