line,filename,tool,target,type,num_configs,variability,automatic_features
395,tftp.c,clang,busybox_1_28_0,Dead store,23,True,"['CONFIG_FEATURE_IPV6', 'CONFIG_FEATURE_EDITING_MAX_LEN', 'CONFIG_IFCONFIG', 'CONFIG_FEATURE_FDISK_WRITABLE', 'CONFIG_UNICODE_SUPPORT', '-CONFIG_FEATURE_TFTP_PUT', '-CONFIG_FEATURE_TFTP_PROGRESS_BAR', 'CONFIG_FEATURE_UTMP', 'CONFIG_LAST_SUPPORTED_WCHAR', 'CONFIG_IFUPDOWN_UDHCPC_CMD_OPTIONS', 'CONFIG_FEATURE_SYSLOGD_READ_BUFFER_SIZE', 'CONFIG_DEFAULT_DEPMOD_FILE', 'CONFIG_HTTPD', '-CONFIG_TFTP', 'CONFIG_FDISK', 'CONFIG_MOUNT', 'CONFIG_DEFAULT_MODULES_DIR', '-CONFIG_FEATURE_TFTP_BLOCKSIZE', 'CONFIG_WGET', 'CONFIG_IP', 'CONFIG_FEATURE_EDITING', 'CONFIG_SUBST_WCHAR', 'CONFIG_FEATURE_TFTP_GET', 'CONFIG_LESS', 'CONFIG_LS', 'CONFIG_UDHCP_DEBUG', 'CONFIG_TFTPD', 'CONFIG_FEATURE_EDITING_HISTORY', 'CONFIG_HDPARM', 'CONFIG_TAR', 'CONFIG_LOGIN', 'CONFIG_FEATURE_LESS_MAXLINES', 'CONFIG_DEVFSD', 'CONFIG_INIT_TERMINAL_TYPE', 'CONFIG_IFUPDOWN_IFSTATE_PATH', 'CONFIG_TR', '-CONFIG_MODPROBE_SMALL', 'CONFIG_FEATURE_TOP_CPU_USAGE_PERCENTAGE', 'CONFIG_UDHCPC_SLACK_FOR_BUGGY_SERVERS', 'CONFIG_INETD', 'CONFIG_TOP', '-CONFIG_FEATURE_MODPROBE_SMALL_CHECK_ALREADY_LOADED']"
3912,hush.c,clang,busybox_1_28_0,Dead store,1000,False,
5649,hush.c,clang,busybox_1_28_0,Logic error,1000,False,
2369,awk.c,clang,busybox_1_28_0,Logic error,791,True,['CONFIG_AWK']
1106,vi.c,clang,busybox_1_28_0,Dead store,83,True,"['CONFIG_FEATURE_EDITING_MAX_LEN', 'CONFIG_HTTPD', 'CONFIG_FDISK', 'CONFIG_MOUNT', 'CONFIG_FEATURE_VI_COLON', 'CONFIG_FEATURE_EDITING', 'CONFIG_LS', '-CONFIG_FEATURE_ALLOW_EXEC', 'CONFIG_UDHCP_DEBUG', 'CONFIG_FEATURE_EDITING_HISTORY', '-CONFIG_FEATURE_VI_SEARCH', 'CONFIG_TAR', '-CONFIG_FEATURE_VI_REGEX_SEARCH', 'CONFIG_UDHCPC_SLACK_FOR_BUGGY_SERVERS', 'CONFIG_TOP']"
660,ping.c,clang,busybox_1_28_0,Logic error,399,True,"['CONFIG_FEATURE_EDITING_MAX_LEN', 'CONFIG_HTTPD', 'CONFIG_FEATURE_FANCY_PING', 'CONFIG_FEATURE_EDITING', 'CONFIG_FEATURE_EDITING_HISTORY']"
2053,hdparm.c,clang,busybox_1_28_0,Logic error,486,True,"['CONFIG_FEATURE_HDPARM_GET_IDENTITY', 'CONFIG_HDPARM']"
165,ubi_tools.c,clang,busybox_1_28_0,Dead store,126,True,"['-CONFIG_UBIUPDATEVOL', '-CONFIG_UBIMKVOL', 'CONFIG_CHAT', 'CONFIG_HTTPD', 'CONFIG_FDISK', 'CONFIG_WGET', 'CONFIG_LESS', 'CONFIG_LS', 'CONFIG_UDHCP_DEBUG', 'CONFIG_TAR', 'CONFIG_FEATURE_LESS_MAXLINES', 'CONFIG_INIT_TERMINAL_TYPE', '-CONFIG_UBIRSVOL', 'CONFIG_UDHCPC_SLACK_FOR_BUGGY_SERVERS', 'CONFIG_TOP']"
146,logread.c,clang,busybox_1_28_0,Logic error,309,True,"['CONFIG_FEATURE_EDITING_MAX_LEN', 'CONFIG_HTTPD', 'CONFIG_MOUNT', 'CONFIG_FEATURE_EDITING', 'CONFIG_FEATURE_LOGREAD_REDUCED_LOCKING', 'CONFIG_UDHCP_DEBUG', 'CONFIG_FEATURE_EDITING_HISTORY', 'CONFIG_LOGREAD', 'CONFIG_INIT_TERMINAL_TYPE']"
64,dos2unix.c,clang,busybox_1_28_0,Logic error,745,True,
