line,filename,tool,target,type,num_configs,variability,automatic_features
625,lib/lib.c,CBMC,toybox_0_7_5,pointer dereference,1000,False,"['-CONFIG_LOGGER', '-CONFIG_DHCP6', '-CONFIG_USERADD', '-CONFIG_OPENVT', '-CONFIG_WATCH', '-CONFIG_MDEV_CONF', '-CONFIG_IPCS', '-CONFIG_GZIP', '-CONFIG_MORE', '-CONFIG_GUNZIP', '-CONFIG_DIFF', '-CONFIG_DECOMPRESS', '-CONFIG_ARP', '-CONFIG_HOST', '-CONFIG_FOLD', '-CONFIG_GETFATTR', '-CONFIG_SETFATTR', '-CONFIG_TRACEROUTE', '-CONFIG_TEST', '-CONFIG_TFTP', '-CONFIG_FDISK', '-CONFIG_EXPR', '-CONFIG_WGET', '-CONFIG_IP', '-CONFIG_VI', '-CONFIG_SULOGIN', '-CONFIG_GROUPADD', '-CONFIG_TELNET', '-CONFIG_CRONTAB', '-CONFIG_BRCTL', '-CONFIG_LAST', '-CONFIG_MKE2FS_EXTENDED', '-CONFIG_MKE2FS', '-CONFIG_TFTPD', '-CONFIG_DHCPD', '-CONFIG_KLOGD', '-CONFIG_DEBUG_DHCP', '-CONFIG_CROND', '-CONFIG_BOOTCHARTD', '-CONFIG_INIT', '-CONFIG_DEALLOCVT', '-CONFIG_ICONV', '-CONFIG_MKE2FS_JOURNAL', '-CONFIG_MODPROBE', '-CONFIG_MKE2FS_LABEL', '-CONFIG_XZCAT', '-CONFIG_KLOGD_SOURCE_RING_BUFFER', '-CONFIG_TOYBOX_UID_SYS', '-CONFIG_TAR', '-CONFIG_PING', '-CONFIG_COMPRESS', '-CONFIG_TELNETD', '-CONFIG_FSCK', '-CONFIG_TOYBOX_UID_USR', '-CONFIG_MDEV', '-CONFIG_TR', '-CONFIG_DHCP', '-CONFIG_GROUPDEL', '-CONFIG_DD', '-CONFIG_ZCAT', '-CONFIG_DUMPLEASES', '-CONFIG_ROUTE', '-CONFIG_LSOF', '-CONFIG_USERDEL', '-CONFIG_SH', '-CONFIG_IPCRM', '-CONFIG_MKE2FS_GEN', '-CONFIG_GETTY', '-CONFIG_TCPSVD', '-CONFIG_SYSLOGD', '-CONFIG_ARPING']"
54,toys/posix/cmp.c,CBMC,toybox_0_7_5,array bounds,506,True,['CONFIG_CMP']
126,toys/other/stat.c,CBMC,toybox_0_7_5,pointer dereference,501,True,['CONFIG_STAT']
78,toys/other/taskset.c,CBMC,toybox_0_7_5,overflow,742,True,
77,toys/posix/expand.c,CBMC,toybox_0_7_5,pointer dereference,498,True,['CONFIG_EXPAND']
513,toys/posix/ps.c,CBMC,toybox_0_7_5,array bounds,976,True,
51,toys/posix/tail.c,CBMC,toybox_0_7_5,overflow,665,True,['CONFIG_TAIL']
44,lib/interestingtimes.c,CBMC,toybox_0_7_5,pointer dereference,1000,False,"['-CONFIG_LOGGER', '-CONFIG_DHCP6', '-CONFIG_USERADD', '-CONFIG_OPENVT', '-CONFIG_WATCH', '-CONFIG_MDEV_CONF', '-CONFIG_IPCS', '-CONFIG_GZIP', '-CONFIG_MORE', '-CONFIG_GUNZIP', '-CONFIG_DIFF', '-CONFIG_DECOMPRESS', '-CONFIG_ARP', '-CONFIG_HOST', '-CONFIG_FOLD', '-CONFIG_GETFATTR', '-CONFIG_SETFATTR', '-CONFIG_TRACEROUTE', '-CONFIG_TEST', '-CONFIG_TFTP', '-CONFIG_FDISK', '-CONFIG_EXPR', '-CONFIG_WGET', '-CONFIG_IP', '-CONFIG_VI', '-CONFIG_SULOGIN', '-CONFIG_GROUPADD', '-CONFIG_TELNET', '-CONFIG_CRONTAB', '-CONFIG_BRCTL', '-CONFIG_LAST', '-CONFIG_MKE2FS_EXTENDED', '-CONFIG_MKE2FS', '-CONFIG_TFTPD', '-CONFIG_DHCPD', '-CONFIG_KLOGD', '-CONFIG_DEBUG_DHCP', '-CONFIG_CROND', '-CONFIG_BOOTCHARTD', '-CONFIG_INIT', '-CONFIG_DEALLOCVT', '-CONFIG_ICONV', '-CONFIG_MKE2FS_JOURNAL', '-CONFIG_MODPROBE', '-CONFIG_MKE2FS_LABEL', '-CONFIG_XZCAT', '-CONFIG_KLOGD_SOURCE_RING_BUFFER', '-CONFIG_TOYBOX_UID_SYS', '-CONFIG_TAR', '-CONFIG_PING', '-CONFIG_COMPRESS', '-CONFIG_TELNETD', '-CONFIG_FSCK', '-CONFIG_TOYBOX_UID_USR', '-CONFIG_MDEV', '-CONFIG_TR', '-CONFIG_DHCP', '-CONFIG_GROUPDEL', '-CONFIG_DD', '-CONFIG_ZCAT', '-CONFIG_DUMPLEASES', '-CONFIG_ROUTE', '-CONFIG_LSOF', '-CONFIG_USERDEL', '-CONFIG_SH', '-CONFIG_IPCRM', '-CONFIG_MKE2FS_GEN', '-CONFIG_GETTY', '-CONFIG_TCPSVD', '-CONFIG_SYSLOGD', '-CONFIG_ARPING']"
133,toys/posix/xargs.c,CBMC,toybox_0_7_5,overflow,675,True,['CONFIG_XARGS']
182,toys/posix/xargs.c,CBMC,toybox_0_7_5,pointer dereference,675,True,['CONFIG_XARGS']
53,toys/posix/pwd.c,CBMC,toybox_0_7_5,assertion,530,True,['CONFIG_PWD']
233,toys/lsb/mount.c,CBMC,toybox_0_7_5,pointer dereference,501,True,['CONFIG_MOUNT']
911,toys/posix/ps.c,CBMC,toybox_0_7_5,pointer dereference,976,True,
404,toys/lsb/md5sum.c,CBMC,toybox_0_7_5,assertion,967,True,
121,toys/posix/cpio.c,CBMC,toybox_0_7_5,assertion,517,True,['CONFIG_CPIO']
80,toys/other/vconfig.c,CBMC,toybox_0_7_5,overflow,492,True,['CONFIG_VCONFIG']
353,toys/posix/ls.c,CBMC,toybox_0_7_5,array bounds,668,True,['CONFIG_LS']
145,toys/posix/date.c,CBMC,toybox_0_7_5,pointer dereference,516,True,['CONFIG_DATE']
119,toys/other/losetup.c,CBMC,toybox_0_7_5,assertion,536,True,['CONFIG_LOSETUP']
481,toys/posix/ls.c,CBMC,toybox_0_7_5,overflow,336,True,"['CONFIG_LS', 'CONFIG_LS_COLOR']"
