line,filename,tool,target,type,num_configs,variability
101,util-linux/setarch.c,CBMC,busybox_1_28_0,pointer dereference,1,False
277,archival/tar.c,CBMC,busybox_1_28_0,overflow,1,False
481,procps/nmeter.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1030,archival/lzop.c,CBMC,busybox_1_28_0,pointer dereference,1,False
288,mailutils/sendmail.c,CBMC,busybox_1_28_0,pointer dereference,1,False
203,util-linux/fdisk_gpt.c,CBMC,busybox_1_28_0,pointer dereference,1,False
327,util-linux/swaponoff.c,CBMC,busybox_1_28_0,pointer dereference,1,False
361,miscutils/less.c,CBMC,busybox_1_28_0,overflow,1,False
467,archival/libarchive/unxz/xz_dec_lzma2.c,CBMC,busybox_1_28_0,pointer dereference,1,False
181,archival/lzop.c,CBMC,busybox_1_28_0,pointer dereference,1,False
511,archival/cpio.c,CBMC,busybox_1_28_0,pointer dereference,1,False
79,networking/vconfig.c,CBMC,busybox_1_28_0,overflow,1,False
2086,archival/gzip.c,CBMC,busybox_1_28_0,pointer dereference,1,False
281,archival/libarchive/open_transformer.c,CBMC,busybox_1_28_0,overflow,1,False
1964,util-linux/mount.c,CBMC,busybox_1_28_0,pointer dereference,1,False
234,mailutils/makemime.c,CBMC,busybox_1_28_0,pointer dereference,1,False
573,procps/nmeter.c,CBMC,busybox_1_28_0,pointer dereference,1,False
2722,libbb/lineedit.c,CBMC,busybox_1_28_0,pointer dereference,1,False
900,editors/awk.c,CBMC,busybox_1_28_0,pointer dereference,1,False
606,archival/libarchive/decompress_bunzip2.c,CBMC,busybox_1_28_0,pointer dereference,1,False
716,findutils/xargs.c,CBMC,busybox_1_28_0,pointer dereference,1,False
8382,shell/hush.c,CBMC,busybox_1_28_0,pointer dereference,1,False
628,miscutils/less.c,CBMC,busybox_1_28_0,pointer dereference,1,False
152,miscutils/hexedit.c,CBMC,busybox_1_28_0,overflow,1,False
164,shell/cttyhack.c,CBMC,busybox_1_28_0,pointer dereference,1,False
169,archival/libarchive/get_header_cpio.c,CBMC,busybox_1_28_0,assertion,1,False
1427,editors/vi.c,CBMC,busybox_1_28_0,pointer dereference,1,False
10510,shell/hush.c,CBMC,busybox_1_28_0,pointer dereference,1,False
878,util-linux/fdisk_sgi.c,CBMC,busybox_1_28_0,pointer dereference,1,False
133,networking/udhcp/packet.c,CBMC,busybox_1_28_0,overflow,1,False
554,miscutils/less.c,CBMC,busybox_1_28_0,overflow,1,False
822,networking/httpd.c,CBMC,busybox_1_28_0,pointer dereference,1,False
606,networking/ping.c,CBMC,busybox_1_28_0,overflow,1,False
549,networking/ifplugd.c,CBMC,busybox_1_28_0,overflow,1,False
185,archival/dpkg.c,CBMC,busybox_1_28_0,pointer dereference,1,False
2942,shell/hush.c,CBMC,busybox_1_28_0,pointer dereference,1,False
475,networking/wget.c,CBMC,busybox_1_28_0,pointer dereference,1,False
281,miscutils/time.c,CBMC,busybox_1_28_0,overflow,1,False
132,procps/nmeter.c,CBMC,busybox_1_28_0,pointer dereference,1,False
159,coreutils/mv.c,CBMC,busybox_1_28_0,assertion,1,False
129,coreutils/tee.c,CBMC,busybox_1_28_0,pointer dereference,1,False
905,networking/traceroute.c,CBMC,busybox_1_28_0,overflow,1,False
326,libbb/dump.c,CBMC,busybox_1_28_0,pointer dereference,1,False
348,editors/sed.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1896,archival/dpkg.c,CBMC,busybox_1_28_0,pointer dereference,1,False
199,util-linux/cal.c,CBMC,busybox_1_28_0,overflow,1,False
505,util-linux/mkfs_minix.c,CBMC,busybox_1_28_0,pointer dereference,1,False
433,miscutils/fbsplash.c,CBMC,busybox_1_28_0,overflow,1,False
244,console-tools/loadfont.c,CBMC,busybox_1_28_0,pointer dereference,1,False
412,init/init.c,CBMC,busybox_1_28_0,overflow,1,False
525,networking/ntpd.c,CBMC,busybox_1_28_0,pointer dereference,1,False
253,runit/chpst.c,CBMC,busybox_1_28_0,pointer,1,False
732,runit/svlogd.c,CBMC,busybox_1_28_0,pointer dereference,1,False
495,sysklogd/syslogd.c,CBMC,busybox_1_28_0,overflow,1,False
15,archival/libarchive/unsafe_symlink_target.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1448,coreutils/stty.c,CBMC,busybox_1_28_0,overflow,1,False
3246,editors/vi.c,CBMC,busybox_1_28_0,pointer dereference,1,False
225,libpwdgrp/pwd_grp.c,CBMC,busybox_1_28_0,pointer dereference,1,False
253,util-linux/last_fancy.c,CBMC,busybox_1_28_0,pointer dereference,1,False
125,modutils/modutils.c,CBMC,busybox_1_28_0,pointer dereference,1,False
534,util-linux/fdisk_sgi.c,CBMC,busybox_1_28_0,array bounds,1,False
3129,editors/vi.c,CBMC,busybox_1_28_0,pointer dereference,1,False
189,networking/tcpudp.c,CBMC,busybox_1_28_0,overflow,1,False
592,libbb/procps.c,CBMC,busybox_1_28_0,overflow,1,False
45,libbb/dump.c,CBMC,busybox_1_28_0,pointer dereference,1,False
2570,util-linux/fdisk.c,CBMC,busybox_1_28_0,pointer dereference,1,False
191,util-linux/mkfs_reiser.c,CBMC,busybox_1_28_0,pointer dereference,1,False
443,archival/tar.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1938,archival/dpkg.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1616,shell/hush.c,CBMC,busybox_1_28_0,pointer dereference,1,False
20,networking/libiproute/libnetlink.c,CBMC,busybox_1_28_0,overflow,1,False
170,networking/pscan.c,CBMC,busybox_1_28_0,assertion,1,False
259,libbb/dump.c,CBMC,busybox_1_28_0,pointer dereference,1,False
703,networking/netstat.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1458,networking/wget.c,CBMC,busybox_1_28_0,pointer dereference,1,False
275,archival/libarchive/lzo1x_c.c,CBMC,busybox_1_28_0,pointer dereference,1,False
284,miscutils/makedevs.c,CBMC,busybox_1_28_0,overflow,1,False
663,coreutils/ls.c,CBMC,busybox_1_28_0,overflow,1,False
598,util-linux/mdev.c,CBMC,busybox_1_28_0,overflow,1,False
1993,shell/hush.c,CBMC,busybox_1_28_0,pointer dereference,1,False
497,networking/zcip.c,CBMC,busybox_1_28_0,pointer dereference,1,False
186,shell/shell_common.c,CBMC,busybox_1_28_0,overflow,1,False
807,archival/dpkg.c,CBMC,busybox_1_28_0,overflow,1,False
252,libbb/xfuncs.c,CBMC,busybox_1_28_0,pointer dereference,1,False
