line,filename,tool,target,type,num_configs,variability,automatic_features
826,crypto/bigint.c,infer,axtls_2_1_4,NULL_DEREFERENCE,5,False,"['CONFIG_INTEGER_8BIT', '-CONFIG_SSL_HAS_PEM', '-CONFIG_INTEGER_16BIT', '-CONFIG_STRIP_UNWANTED_SECTIONS', '-SQU_KARATSUBA_THRESH', '-CONFIG_SSL_PROT_LOW']"
476,httpd/axhttpd.c,infer,axtls_2_1_4,NULL_DEREFERENCE,2,True,"['CONFIG_SSL_USE_DEFAULT_KEY', 'CONFIG_HTTP_STATIC_BUILD', 'CONFIG_HTTP_CGI_EXTENSIONS', 'CONFIG_BIGINT_SLIDING_WINDOW', 'CONFIG_HTTP_USER', 'CONFIG_HTTP_HAS_CGI', 'CONFIG_HTTP_HAS_IPV6', 'CONFIG_INTEGER_8BIT', 'CONFIG_HTTP_IS_DAEMON', 'CONFIG_SSL_PROT_HIGH', 'CONFIG_HTTP_CGI_LAUNCHER', '-CONFIG_SSL_HAS_PEM', '-CONFIG_HTTP_VERBOSE', '-CONFIG_INTEGER_16BIT', '-CONFIG_INTEGER_32BIT', '-CONFIG_STRIP_UNWANTED_SECTIONS', '-SQU_KARATSUBA_THRESH', '-CONFIG_USE_DEV_URANDOM', '-CONFIG_BIGINT_MONTGOMERY', '-CONFIG_SSL_USE_PKCS12', '-CONFIG_SSL_GENERATE_X509_CERT', '-CONFIG_SSL_PROT_MEDIUM', '-CONFIG_DEBUG', '-CONFIG_C_SAMPLES', '-CONFIG_BIGINT_BARRETT', '-CONFIG_SSL_PROT_LOW']"
479,httpd/axhttpd.c,infer,axtls_2_1_4,NULL_DEREFERENCE,2,True,"['CONFIG_SSL_USE_DEFAULT_KEY', 'CONFIG_HTTP_STATIC_BUILD', 'CONFIG_HTTP_CGI_EXTENSIONS', 'CONFIG_BIGINT_SLIDING_WINDOW', 'CONFIG_HTTP_USER', 'CONFIG_HTTP_HAS_CGI', 'CONFIG_HTTP_HAS_IPV6', 'CONFIG_INTEGER_8BIT', 'CONFIG_HTTP_IS_DAEMON', 'CONFIG_SSL_PROT_HIGH', 'CONFIG_HTTP_CGI_LAUNCHER', '-CONFIG_SSL_HAS_PEM', '-CONFIG_HTTP_VERBOSE', '-CONFIG_INTEGER_16BIT', '-CONFIG_INTEGER_32BIT', '-CONFIG_STRIP_UNWANTED_SECTIONS', '-SQU_KARATSUBA_THRESH', '-CONFIG_USE_DEV_URANDOM', '-CONFIG_BIGINT_MONTGOMERY', '-CONFIG_SSL_USE_PKCS12', '-CONFIG_SSL_GENERATE_X509_CERT', '-CONFIG_SSL_PROT_MEDIUM', '-CONFIG_DEBUG', '-CONFIG_C_SAMPLES', '-CONFIG_BIGINT_BARRETT', '-CONFIG_SSL_PROT_LOW']"
326,crypto/aes.c,infer,axtls_2_1_4,UNINITIALIZED_VALUE,5,False,"['CONFIG_INTEGER_8BIT', '-CONFIG_SSL_HAS_PEM', '-CONFIG_INTEGER_16BIT', '-CONFIG_STRIP_UNWANTED_SECTIONS', '-SQU_KARATSUBA_THRESH', '-CONFIG_SSL_PROT_LOW']"
633,httpd/proc.c,infer,axtls_2_1_4,UNINITIALIZED_VALUE,2,True,"['CONFIG_SSL_USE_DEFAULT_KEY', 'CONFIG_HTTP_STATIC_BUILD', 'CONFIG_HTTP_CGI_EXTENSIONS', 'CONFIG_BIGINT_SLIDING_WINDOW', 'CONFIG_HTTP_USER', 'CONFIG_HTTP_HAS_CGI', 'CONFIG_HTTP_HAS_IPV6', 'CONFIG_INTEGER_8BIT', 'CONFIG_HTTP_IS_DAEMON', 'CONFIG_SSL_PROT_HIGH', 'CONFIG_HTTP_CGI_LAUNCHER', '-CONFIG_SSL_HAS_PEM', '-CONFIG_HTTP_VERBOSE', '-CONFIG_INTEGER_16BIT', '-CONFIG_INTEGER_32BIT', '-CONFIG_STRIP_UNWANTED_SECTIONS', '-SQU_KARATSUBA_THRESH', '-CONFIG_USE_DEV_URANDOM', '-CONFIG_BIGINT_MONTGOMERY', '-CONFIG_SSL_USE_PKCS12', '-CONFIG_SSL_GENERATE_X509_CERT', '-CONFIG_SSL_PROT_MEDIUM', '-CONFIG_DEBUG', '-CONFIG_C_SAMPLES', '-CONFIG_BIGINT_BARRETT', '-CONFIG_SSL_PROT_LOW']"
671,httpd/proc.c,infer,axtls_2_1_4,UNINITIALIZED_VALUE,2,True,"['CONFIG_SSL_USE_DEFAULT_KEY', 'CONFIG_HTTP_STATIC_BUILD', 'CONFIG_HTTP_CGI_EXTENSIONS', 'CONFIG_BIGINT_SLIDING_WINDOW', 'CONFIG_HTTP_USER', 'CONFIG_HTTP_HAS_CGI', 'CONFIG_HTTP_HAS_IPV6', 'CONFIG_INTEGER_8BIT', 'CONFIG_HTTP_IS_DAEMON', 'CONFIG_SSL_PROT_HIGH', 'CONFIG_HTTP_CGI_LAUNCHER', '-CONFIG_SSL_HAS_PEM', '-CONFIG_HTTP_VERBOSE', '-CONFIG_INTEGER_16BIT', '-CONFIG_INTEGER_32BIT', '-CONFIG_STRIP_UNWANTED_SECTIONS', '-SQU_KARATSUBA_THRESH', '-CONFIG_USE_DEV_URANDOM', '-CONFIG_BIGINT_MONTGOMERY', '-CONFIG_SSL_USE_PKCS12', '-CONFIG_SSL_GENERATE_X509_CERT', '-CONFIG_SSL_PROT_MEDIUM', '-CONFIG_DEBUG', '-CONFIG_C_SAMPLES', '-CONFIG_BIGINT_BARRETT', '-CONFIG_SSL_PROT_LOW']"
169,ssl/asn1.c,infer,axtls_2_1_4,NULL_DEREFERENCE,5,False,"['CONFIG_INTEGER_8BIT', '-CONFIG_SSL_HAS_PEM', '-CONFIG_INTEGER_16BIT', '-CONFIG_STRIP_UNWANTED_SECTIONS', '-SQU_KARATSUBA_THRESH', '-CONFIG_SSL_PROT_LOW']"
489,httpd/axhttpd.c,infer,axtls_2_1_4,NULL_DEREFERENCE,5,False,"['CONFIG_INTEGER_8BIT', '-CONFIG_SSL_HAS_PEM', '-CONFIG_INTEGER_16BIT', '-CONFIG_STRIP_UNWANTED_SECTIONS', '-SQU_KARATSUBA_THRESH', '-CONFIG_SSL_PROT_LOW']"
105,crypto/bigint.c,infer,axtls_2_1_4,NULL_DEREFERENCE,5,False,"['CONFIG_INTEGER_8BIT', '-CONFIG_SSL_HAS_PEM', '-CONFIG_INTEGER_16BIT', '-CONFIG_STRIP_UNWANTED_SECTIONS', '-SQU_KARATSUBA_THRESH', '-CONFIG_SSL_PROT_LOW']"
276,crypto/aes.c,infer,axtls_2_1_4,UNINITIALIZED_VALUE,5,False,"['CONFIG_INTEGER_8BIT', '-CONFIG_SSL_HAS_PEM', '-CONFIG_INTEGER_16BIT', '-CONFIG_STRIP_UNWANTED_SECTIONS', '-SQU_KARATSUBA_THRESH', '-CONFIG_SSL_PROT_LOW']"
