line,filename,tool,target,type,num_configs,variability,automatic_features
478,bigint.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
270,rsa.c,CBMC,axtls_2_1_4,overflow,1,True,
355,bigint.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
164,proc.c,CBMC,axtls_2_1_4,overflow,2,True,
285,/usr/include/x86_64-linux-gnu/bits/stdio2.h,CBMC,axtls_2_1_4,overflow,1,True,
143,bigint.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
176,axhttpd.c,CBMC,axtls_2_1_4,overflow,2,True,
180,sha256.c,CBMC,axtls_2_1_4,overflow,3,False,
340,crypto_misc.c,CBMC,axtls_2_1_4,overflow,2,True,
1721,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
264,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
1050,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
217,x509.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
550,axhttpd.c,CBMC,axtls_2_1_4,overflow,3,False,
692,tls1.c,CBMC,axtls_2_1_4,overflow,3,False,
155,sha1.c,CBMC,axtls_2_1_4,overflow,3,False,
629,bigint.c,CBMC,axtls_2_1_4,overflow,3,False,
349,tls1_svr.c,CBMC,axtls_2_1_4,overflow,3,False,
407,aes.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
307,tls1_svr.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
390,bigint.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
110,sha512.c,CBMC,axtls_2_1_4,array bounds,3,False,
219,bigint.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
282,crypto_misc.c,CBMC,axtls_2_1_4,overflow,2,True,
1153,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
371,tls1_svr.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
1246,proc.c,CBMC,axtls_2_1_4,overflow,3,False,
1420,tls1.c,CBMC,axtls_2_1_4,overflow,2,True,
488,axhttpd.c,CBMC,axtls_2_1_4,overflow,3,False,
820,bigint.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
677,axhttpd.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
1286,bigint.c,CBMC,axtls_2_1_4,pointer dereference,1,True,
52,rc4.c,CBMC,axtls_2_1_4,pointer dereference,2,True,
378,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
743,proc.c,CBMC,axtls_2_1_4,array bounds,2,True,
166,gen_cert.c,CBMC,axtls_2_1_4,overflow,1,True,
132,sha1.c,CBMC,axtls_2_1_4,array bounds,3,False,
117,rsa.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
465,asn1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
529,proc.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
1139,bigint.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
